protocol,rtt_ms,loss_pct,jitter_ms,object_mix,run_id,num_objects,bytes_total,completion_time_ms,throughput_mbps,negotiated_protocols,success,qdisc_snapshot
h3,0,0,0,many_small,29,300,3072000,570.4854900250211,43.07909741739814,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,30,300,3072000,578.83250300074,42.457878354437504,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,31,300,3072000,585.5796140385792,41.96867413212387,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,32,300,3072000,609.5872970181517,40.31580073964074,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,33,300,3072000,608.7635850417428,40.37035165024667,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,34,300,3072000,668.6524469987489,36.75452039442844,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,35,300,3072000,588.2779569947161,41.77617010426373,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,36,300,3072000,563.9697120059282,43.576808251968096,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,37,300,3072000,597.0361599465832,41.1633359061515,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,38,300,3072000,560.0732780294493,43.87997243229977,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,39,300,3072000,599.6696930378675,40.98256137558062,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,0,0,0,many_small,40,300,3072000,594.1927609965205,41.360315394592824,h3,True,qdisc netem 8107: root refcnt 25 limit 1000
h3,100,0,0,many_small,1,300,3072000,1738.3441849960946,14.137591515028546,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,2,300,3072000,1763.5869670193642,13.935235664355051,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,3,300,3072000,1771.116461022757,13.87599321718699,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,4,300,3072000,1688.4558249730617,14.555311211883257,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,5,300,3072000,1810.834163974505,13.571645868476121,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,6,300,3072000,1688.1043030298315,14.55834213317902,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,7,300,3072000,1694.2008420010097,14.505954306440696,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,8,300,3072000,1806.015540030785,13.607856330838151,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,9,300,3072000,1807.4964769766666,13.596706999455611,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,10,300,3072000,1779.4786870363168,13.81078637189569,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,11,300,3072000,1714.849873969797,14.331283672726238,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,12,300,3072000,1710.5535219889134,14.367279178394094,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,13,300,3072000,1717.0273959636688,14.31310884018068,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,14,300,3072000,1758.6455520358868,13.974390673293843,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,15,300,3072000,1793.264870007988,13.704612414501003,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,16,300,3072000,1705.5121380253695,14.409747929706281,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
h3,100,0,0,many_small,17,300,3072000,1813.246528035961,13.553589994527538,h3,True,qdisc netem 8108: root refcnt 25 limit 1000 delay 100ms
